DateTime,OPEN,HIGH,LOW,CLOSE,VOLUME,VOLUME_AHT,AMOUNT_AHT,AMT,CHG,PCT_CHG,SWING,VWAP
2015-12-16,3703.9503,3713.0897,3677.4495,3685.4398,11134272300,NaN,NaN,1.60E+11,-8.9487,-0.242224,0.964712,14.380665
2015-12-17,3712.7833,3768.8435,3709.8511,3755.8881,17792407500,NaN,NaN,2.43E+11,70.4483,1.91153,1.600688,13.631872
2015-12-18,3754.9603,3810.218,3750.925,3767.9128,17346598000,NaN,NaN,2.32E+11,12.0247,0.320156,1.578668,13.390606
2015-12-21,3762.097,3877.82,3759.989,3865.965,21743527500,NaN,NaN,2.90E+11,98.0522,2.602295,3.127222,13.332947
2015-12-22,3872.0975,3880.4675,3841.5929,3876.7325,18030366100,NaN,NaN,2.44E+11,10.7675,0.27852,1.00556,13.521487
2015-12-23,3877.8722,3926.6857,3862.9646,3866.3814,20701714700,NaN,NaN,2.95E+11,-10.3511,-0.267006,1.643681,14.236056
2015-12-24,3858.1348,3867.6786,3787.0836,3829.4022,14718139700,NaN,NaN,2.04E+11,-36.9792,-0.956429,2.084507,13.838946
2015-12-25,3832.0849,3848.0247,3813.204,3838.201,11962401300,NaN,NaN,1.63E+11,8.7988,0.22977,0.909299,13.652318
2015-12-28,3847.5323,3853.3891,3727.6316,3727.6316,15398844000,NaN,NaN,2.10E+11,-110.5694,-2.880761,3.27647,13.639077
2015-12-29,3723.0498,3762.0518,3710.4803,3761.8745,10188555500,NaN,NaN,1.40E+11,34.2429,0.918624,1.383492,13.780663
2015-12-30,3762.9141,3765.657,3726.278,3765.1752,10562995500,NaN,NaN,1.56E+11,3.3007,0.087741,1.046792,14.744312
2015-12-31,3760.9039,3772.6166,3727.3247,3731.0047,10187355600,NaN,NaN,1.45E+11,-34.1705,-0.907541,1.202916,14.23762
2016-01-04,3725.8561,3726.2446,3468.9485,3469.0662,11537067400,NaN,NaN,1.46E+11,-261.9385,-7.020589,6.896161,12.652107
2016-01-05,3382.1769,3518.217,3377.2799,3478.7797,16211698400,NaN,NaN,1.96E+11,9.7135,0.280003,4.062681,12.091089
2016-01-06,3482.4064,3543.7394,3468.4666,3539.8082,14596614400,NaN,NaN,1.61E+11,61.0285,1.754308,2.16377,11.026338
2016-01-07,3481.1499,3481.1499,3284.7374,3294.3839,4410264100,NaN,NaN,47130795628,-245.4243,-6.933265,5.548676,10.686615
2016-01-08,3371.871,3418.8508,3237.9307,3361.5632,18595945100,NaN,NaN,2.03E+11,67.1793,2.039207,5.491773,10.943185
2016-01-11,3303.1246,3342.4807,3192.4499,3192.4499,17463838700,NaN,NaN,1.84E+11,-169.1133,-5.030793,4.463126,10.562629
2016-01-12,3214.8234,3242.2532,3174.5497,3215.7099,12822579600,NaN,NaN,1.42E+11,23.26,0.728594,2.120738,11.078029
2016-01-13,3240.4838,3257.2953,3155.8787,3155.8787,12066649400,NaN,NaN,1.31E+11,-59.8312,-1.860591,3.153786,10.846928
2016-01-14,3076.6445,3226.6576,3072.0389,3221.5714,13453767100,NaN,NaN,1.45E+11,65.6927,2.081598,4.899387,10.760672
2016-01-15,3200.888,3216.7977,3101.0522,3118.7301,12460177900,NaN,NaN,1.32E+11,-102.8413,-3.192271,3.592827,10.584338
2016-01-18,3068.2348,3165.6164,3066.727,3130.7289,10112838600,NaN,NaN,1.09E+11,11.9988,0.384734,3.170823,10.823696
2016-01-19,3132.7047,3227.908,3119.2163,3223.1251,12765389300,NaN,NaN,1.43E+11,92.3962,2.951268,3.47177,11.194934
2016-01-20,3204.2183,3225.9496,3154.4259,3174.3781,13065050400,NaN,NaN,1.43E+11,-48.747,-1.512414,2.219079,10.969214
2016-01-21,3136.3841,3202.5381,3081.3454,3081.3454,11118973300,NaN,NaN,1.22E+11,-93.0327,-2.930738,3.817841,10.959303
2016-01-22,3114.895,3132.1708,3053.9581,3113.4626,8995108700,NaN,NaN,96885673842,32.1172,1.042311,2.538265,10.770929
2016-01-25,3129.0279,3149.3322,3105.1004,3128.886,8154006100,NaN,NaN,85777891364,15.4234,0.495378,1.420663,10.519724
2016-01-26,3099.5957,3106.5302,2934.6469,2940.5085,12693392100,NaN,NaN,1.27E+11,-188.3775,-6.020593,5.493434,10.024952
2016-01-27,2953.1826,2963.5438,2839.2899,2930.3519,13222936600,NaN,NaN,1.27E+11,-10.1566,-0.345403,4.225592,9.604347
2016-01-28,2909.3341,2941.8866,2841.8442,2853.7562,9922275600,NaN,NaN,95663874927,-76.5957,-2.613874,3.414006,9.641324
2016-01-29,2855.5983,2965.3093,2854.3712,2946.0902,11330425900,NaN,NaN,1.09E+11,92.334,3.235525,3.887441,9.660922
2016-02-01,2939.0401,2944.5172,2869.5614,2901.0477,8679534200,NaN,NaN,82931453498,-45.0425,-1.528891,2.544247,9.554828
2016-02-02,2901.5284,2972.4258,2901.5119,2961.3337,8860196300,NaN,NaN,88740230428,60.286,2.078077,2.444424,10.015605
2016-02-03,2931.2883,2954.71,2909.8982,2948.6386,7738900000,NaN,NaN,74817092259,-12.6951,-0.428695,1.51323,9.667665
2016-02-04,2960.3335,2999.2061,2960.2065,2984.7598,9177972400,NaN,NaN,91550346872,36.1212,1.225013,1.322631,9.975008
2016-02-05,2982.0563,2988.3597,2962.8471,2963.7894,7685080800,NaN,NaN,77443222334,-20.9704,-0.702582,0.854762,10.077086
2016-02-15,2888.4277,2961.4926,2886.0183,2946.7066,7291943400,NaN,NaN,71285049141,-17.0828,-0.576384,2.546547,9.775864
2016-02-16,2962.1871,3042.0886,2962.1871,3037.0353,11257964300,NaN,NaN,1.12E+11,90.3287,3.065412,2.711553,9.975204
2016-02-17,3034.0902,3065.7845,3027.0458,3063.3199,12829160700,NaN,NaN,1.22E+11,26.2846,0.865469,1.275543,9.531359
2016-02-18,3079.5272,3093.5129,3049.8407,3053.6985,12440146400,NaN,NaN,1.23E+11,-9.6214,-0.314084,1.425649,9.856686
2016-02-19,3047.9417,3065.9677,3032.6336,3051.585,8733801200,NaN,NaN,90849341804,-2.1135,-0.069211,1.091598,10.402039
2016-02-22,3083.9325,3128.2069,3071.3289,3118.8675,14094696800,NaN,NaN,1.42E+11,67.2825,2.204838,1.863884,10.052297
2016-02-23,3117.2027,3119.2209,3061.4294,3089.3632,11256739100,NaN,NaN,1.17E+11,-29.5043,-0.945994,1.852964,10.436101
2016-02-24,3077.6062,3109.5454,3055.2511,3109.5454,11178265000,NaN,NaN,1.13E+11,20.1822,0.65328,1.757459,10.101622
2016-02-25,3104.4097,3104.4357,2905.4565,2918.7501,15782975200,NaN,NaN,1.53E+11,-190.7953,-6.135794,6.39898,9.725226
2016-02-26,2942.0954,2964.3851,2902.948,2948.0306,10694972900,NaN,NaN,1.03E+11,29.2805,1.003186,2.104911,9.586894
2016-02-29,2939.5802,2939.8745,2821.2149,2877.4666,12934102000,NaN,NaN,1.18E+11,-70.564,-2.393598,4.025046,9.157252
2016-03-01,2881.3353,2950.4361,2863.3228,2930.6937,11604591800,NaN,NaN,1.10E+11,53.2271,1.84979,3.02743,9.521321
2016-03-02,2933.9209,3054.7237,2933.1162,3051.3327,17597234700,NaN,NaN,1.64E+11,120.639,4.116397,4.149444,9.321076
2016-03-03,3050.3886,3078.4437,3040.2463,3058.4219,17310574400,NaN,NaN,1.66E+11,7.0892,0.232331,1.251827,9.561155
2016-03-04,3047.5371,3101.6556,3032.4235,3093.8895,21917253400,NaN,NaN,2.06E+11,35.4676,1.15967,2.263654,9.377109
2016-03-07,3108.9994,3130.9032,3083.5843,3104.8397,13246203700,NaN,NaN,1.28E+11,10.9502,0.35393,1.529431,9.647318
2016-03-08,3100.1492,3109.2499,3001.8285,3107.6727,13623574200,NaN,NaN,1.29E+11,2.833,0.091245,3.459805,9.451153
2016-03-09,3045.9238,3072.9156,3020.1335,3071.907,11146624500,NaN,NaN,1.06E+11,-35.7657,-1.150884,1.698445,9.536398
2016-03-10,3056.2104,3074.1602,3012.6908,3013.1457,7607219700,NaN,NaN,78180468559,-58.7613,-1.912861,2.001018,10.277141
2016-03-11,2990.2135,3026.4368,2982.1722,3018.2844,7333356400,NaN,NaN,74367296548,5.1387,0.170543,1.469049,10.140963
2016-03-14,3039.5689,3106.8002,3033.9997,3065.6904,11710865500,NaN,NaN,1.24E+11,47.406,1.570627,2.411983,10.5491
2016-03-15,3061.3427,3077.0846,3028.5781,3074.7796,9831194100,NaN,NaN,1.01E+11,9.0892,0.296481,1.582237,10.304226
2016-03-16,3068.8664,3100.3518,3064.5209,3090.0328,12473644800,NaN,NaN,1.26E+11,15.2532,0.496075,1.165316,10.111628
2016-03-17,3096.8076,3147.8413,3077.5717,3124.2039,12166177700,NaN,NaN,1.37E+11,34.1711,1.105849,2.274073,11.228154
2016-03-18,3136.223,3197.668,3130.102,3171.963,19730256400,NaN,NaN,2.10E+11,47.7591,1.528681,2.162663,10.644454
2016-03-21,3203.2929,3267.7751,3198.3608,3249.4372,23326946400,NaN,NaN,2.57E+11,77.4742,2.442469,2.18837,11.010298
2016-03-22,3231.6146,3249.6772,3218.7276,3225.7903,16102089700,NaN,NaN,1.94E+11,-23.6469,-0.727723,0.95246,12.061291
2016-03-23,3217.7288,3242.2466,3202.9759,3236.0924,12567928600,NaN,NaN,1.56E+11,10.3021,0.319367,1.217398,12.3781
2016-03-24,3211.496,3221.9061,3181.8128,3181.8507,13313112200,NaN,NaN,1.62E+11,-54.2417,-1.676148,1.238942,12.201207
2016-03-25,3176.8101,3204.4423,3174.3179,3197.8169,9739533000,NaN,NaN,1.15E+11,15.9662,0.50179,0.946757,11.827631
2016-03-28,3206.9532,3229.6237,3161.8782,3169.7283,10344193300,NaN,NaN,1.24E+11,-28.0886,-0.878368,2.118492,11.972325
2016-03-29,3171.3138,3178.0748,3122.7605,3135.4098,9729474700,NaN,NaN,1.14E+11,-34.3185,-1.082695,1.74508,11.700969
2016-03-30,3161.2886,3216.6755,3161.2886,3216.2753,11780251200,NaN,NaN,1.41E+11,80.8655,2.579105,1.766496,11.945567
2016-03-31,3229.1995,3241.9268,3208.6649,3218.0879,12155207400,NaN,NaN,1.47E+11,1.8126,0.056357,1.034175,12.115599
2016-04-01,3213.674,3222.6124,3165.8555,3221.8948,11812213900,NaN,NaN,1.27E+11,3.8069,0.118297,1.763684,10.755824
2016-04-05,3211.3046,3271.9301,3205.2065,3264.4858,14604777200,NaN,NaN,1.59E+11,42.591,1.321924,2.070943,10.907153
2016-04-06,3250.5215,3267.64,3236.1961,3257.5276,12019630500,NaN,NaN,1.37E+11,-6.9582,-0.213148,0.963211,11.415182
2016-04-07,3266.2883,3270.8202,3208.6443,3209.2902,11240946700,NaN,NaN,1.28E+11,-48.2374,-1.480798,1.908684,11.411234
2016-04-08,3189.8456,3197.7736,3163.305,3185.7258,10100562500,NaN,NaN,1.14E+11,-23.5644,-0.734256,1.074026,11.278651
2016-04-11,3213.507,3251.5717,3213.507,3230.0957,12521270900,NaN,NaN,1.43E+11,44.3699,1.392772,1.194852,11.401358
2016-04-12,3227.3673,3232.2642,3198.9027,3218.4497,9286943700,NaN,NaN,99086557951,-11.646,-0.360547,1.032833,10.669447
2016-04-13,3237.8575,3296.5228,3237.8575,3261.3831,19561386600,NaN,NaN,2.00E+11,42.9334,1.333978,1.822781,10.232383
2016-04-14,3277.0982,3286.0716,3252.0499,3275.8321,11315732700,NaN,NaN,1.18E+11,14.449,0.443033,1.043168,10.427026
2016-04-15,3279.8566,3282.9846,3261.7299,3272.2053,9980752900,NaN,NaN,1.08E+11,-3.6268,-0.110714,0.648834,10.817218
2016-04-18,3252.6706,3252.6706,3221.6623,3228.4531,9709006900,NaN,NaN,1.04E+11,-43.7522,-1.337086,0.947627,10.707187
2016-04-19,3243.9712,3250.7253,3221.5773,3238.3029,8087144000,NaN,NaN,90976236261,9.8498,0.305093,0.902847,11.249489
2016-04-20,3244.1419,3248.4218,3107.3693,3181.0264,16220785800,NaN,NaN,1.72E+11,-57.2765,-1.76872,4.355754,10.623696
2016-04-21,3160.7958,3198.557,3150.9395,3160.6033,10475265100,NaN,NaN,1.10E+11,-20.4231,-0.642029,1.496923,10.531894
